Freq.	V(v01)
Step Information: Run=1  (Run: 1/100)
3.06987897684225e+004	(-1.20574322166421e+000dB,-1.61701576209148e+002°)
3.14138564415269e+004	(-1.14734609859864e+000dB,-1.62530894619501e+002°)
3.21455791571281e+004	(-1.09424603055922e+000dB,-1.63318681008376e+002°)
3.28943458842954e+004	(-1.04584028272467e+000dB,-1.64068422090383e+002°)
3.36605536290588e+004	(-1.00160921055122e+000dB,-1.64783259558098e+002°)
3.44446086449064e+004	(-9.61103006269254e-001dB,-1.65466029280855e+002°)
3.52469266481858e+004	(-9.23930823011219e-001dB,-1.66119295822911e+002°)
3.60679330385222e+004	(-8.89751806566805e-001dB,-1.66745382812633e+002°)
3.69080631243713e+004	(-8.58267665701653e-001dB,-1.67346399653761e+002°)
3.77677623538249e+004	(-8.29216489608218e-001dB,-1.67924265023643e+002°)
3.86474865507939e+004	(-8.02367581125541e-001dB,-1.68480727556116e+002°)
3.95477021566921e+004	(-7.77517121109827e-001dB,-1.69017384061299e+002°)
4.04688864777495e+004	(-7.54484515910995e-001dB,-1.69535695592190e+002°)
4.14115279380864e+004	(-7.33109308677364e-001dB,-1.70037001629499e+002°)
4.23761263386825e+004	(-7.13248557950461e-001dB,-1.70522532621694e+002°)
4.33631931223777e+004	(-6.94774605072691e-001dB,-1.70993421086671e+002°)
4.43732516450461e+004	(-6.77573166345262e-001dB,-1.71450711454656e+002°)
4.54068374530861e+004	(-6.61541697425054e-001dB,-1.71895368808476e+002°)
4.64644985673743e+004	(-6.46587986750432e-001dB,-1.72328286656934e+002°)
4.75467957738332e+004	(-6.32628942304641e-001dB,-1.72750293859253e+002°)
4.86543029207677e+004	(-6.19589542125763e-001dB,-1.73162160803250e+002°)
4.97876072231266e+004	(-6.07401923947180e-001dB,-1.73564604926525e+002°)
5.09473095738521e+004	(-5.96004593415572e-001dB,-1.73958295658508e+002°)
5.21340248624810e+004	(-5.85341733675026e-001dB,-1.74343858851205e+002°)
5.33483823011675e+004	(-5.75362601852525e-001dB,-1.74721880757884e+002°)
5.45910257582993e+004	(-5.66021000255451e-001dB,-1.75092911611492e+002°)
5.58626140998858e+004	(-5.57274811975077e-001dB,-1.75457468848119e+002°)
5.71638215388972e+004	(-5.49085592159396e-001dB,-1.75816040015243e+002°)
5.84953379927411e+004	(-5.41418207526687e-001dB,-1.76169085399611e+002°)
5.98578694490661e+004	(-5.34240517787761e-001dB,-1.76517040405408e+002°)
6.12521383400856e+004	(-5.27523093563959e-001dB,-1.76860317709686e+002°)
6.26788839256209e+004	(-5.21238966162803e-001dB,-1.77199309218817e+002°)
6.41388626850667e+004	(-5.15363405227726e-001dB,-1.77534387846976e+002°)
6.56328487184863e+004	(-5.09873720830517e-001dB,-1.77865909135185e+002°)
6.71616341570499e+004	(-5.04749087046464e-001dB,-1.78194212727363e+002°)
6.87260295830329e+004	(-4.99970384451279e-001dB,-1.78519623717929e+002°)
7.03268644595973e+004	(-4.95520059319872e-001dB,-1.78842453883895e+002°)
7.19649875705844e+004	(-4.91381997599135e-001dB,-1.79163002812933e+002°)
7.36412674705506e+004	(-4.87541411976531e-001dB,-1.79481558937656e+002°)
7.53565929452870e+004	(-4.83984740581506e-001dB,-1.79798400485234e+002°)
7.71118734830655e+004	(-4.80699556040681e-001dB,1.79886203649523e+002°)
7.89080397568611e+004	(-4.77674483768582e-001dB,1.79571993100325e+002°)
8.07460441178071e+004	(-4.74899128512733e-001dB,1.79258715288303e+002°)
8.26268611001446e+004	(-4.72364008291581e-001dB,1.78946124737812e+002°)
8.45514879379332e+004	(-4.70060494967802e-001dB,1.78633982443904e+002°)
8.65209450937978e+004	(-4.67980760789569e-001dB,1.78322055286770e+002°)
8.85362767999911e+004	(-4.66117730311055e-001dB,1.78010115488926e+002°)
9.05985516120600e+004	(-4.64465037172354e-001dB,1.77697940111346e+002°)
9.27088629754072e+004	(-4.63016985278754e-001dB,1.77385310585108e+002°)
9.48683298050509e+004	(-4.61768513972270e-001dB,1.77072012275471e+002°)
9.70780970788880e+004	(-4.60715166834502e-001dB,1.76757834075601e+002°)
9.93393364447768e+004	(-4.59853063800467e-001dB,1.76442568027423e+002°)
1.00000000000000e+005	(-4.59639853752830e-001dB,1.76351580235990e+002°)
Step Information: Run=13  (Run: 13/100)
3.00000000000000e+003	(-8.53896979791874e-002dB,1.73531720691162e+002°)
3.06987897684226e+003	(-8.81192743958142e-002dB,1.73369537700524e+002°)
3.14138564415270e+003	(-9.09992775553619e-002dB,1.73202712998983e+002°)
3.21455791571282e+003	(-9.40390981726244e-002dB,1.73031071574257e+002°)
3.28943458842955e+003	(-9.72488233004790e-002dB,1.72854428897128e+002°)
3.36605536290589e+003	(-1.00639298803076e-001dB,1.72672590224504e+002°)
3.44446086449065e+003	(-1.04222198504519e-001dB,1.72485349840619e+002°)
3.52469266481859e+003	(-1.08010100837614e-001dB,1.72292490230061e+002°)
3.60679330385224e+003	(-1.12016573936834e-001dB,1.72093781175560e+002°)
3.69080631243714e+003	(-1.16256270250206e-001dB,1.71888978772658e+002°)
3.77677623538250e+003	(-1.20745031903722e-001dB,1.71677824352419e+002°)
3.86474865507940e+003	(-1.25500008230595e-001dB,1.71460043302324e+002°)
3.95477021566922e+003	(-1.30539787089323e-001dB,1.71235343774239e+002°)
4.04688864777496e+003	(-1.35884541840346e-001dB,1.71003415267027e+002°)
4.14115279380865e+003	(-1.41556196138090e-001dB,1.70763927069785e+002°)
4.23761263386826e+003	(-1.47578609033019e-001dB,1.70516526549958e+002°)
4.33631931223778e+003	(-1.53977783273318e-001dB,1.70260837268538e+002°)
4.43732516450462e+003	(-1.60782100163427e-001dB,1.69996456902275e+002°)
4.54068374530862e+003	(-1.68022584887242e-001dB,1.69722954950208e+002°)
4.64644985673744e+003	(-1.75733206854644e-001dB,1.69439870198809e+002°)
4.75467957738334e+003	(-1.83951220406717e-001dB,1.69146707916609e+002°)
4.86543029207679e+003	(-1.92717552133546e-001dB,1.68842936745242e+002°)
4.97876072231268e+003	(-2.02077242159928e-001dB,1.68527985249302e+002°)
5.09473095738523e+003	(-2.12079948069466e-001dB,1.68201238082261e+002°)
5.21340248624812e+003	(-2.22780521717604e-001dB,1.67862031719710e+002°)
5.33483823011676e+003	(-2.34239671085987e-001dB,1.67509649704341e+002°)
5.45910257582995e+003	(-2.46524721627972e-001dB,1.67143317339253e+002°)
5.58626140998860e+003	(-2.59710494338219e-001dB,1.66762195757082e+002°)
5.71638215388974e+003	(-2.73880321162733e-001dB,1.66365375282095e+002°)
5.84953379927413e+003	(-2.89127222491806e-001dB,1.65951867990453e+002°)
5.98578694490663e+003	(-3.05555276528979e-001dB,1.65520599360207e+002°)
6.12521383400858e+003	(-3.23281216531306e-001dB,1.65070398886951e+002°)
6.26788839256211e+003	(-3.42436299562590e-001dB,1.64599989523269e+002°)
6.41388626850669e+003	(-3.63168499862272e-001dB,1.64107975779934e+002°)
6.56328487184865e+003	(-3.85645091681864e-001dB,1.63592830304060e+002°)
6.71616341570501e+003	(-4.10055701096533e-001dB,1.63052878723979e+002°)
6.87260295830331e+003	(-4.36615924642250e-001dB,1.62486282522595e+002°)
7.03268644595976e+003	(-4.65571635696718e-001dB,1.61891019670540e+002°)
7.19649875705846e+003	(-4.97204128642216e-001dB,1.61264862718369e+002°)
7.36412674705508e+003	(-5.31836287780032e-001dB,1.60605354014457e+002°)
7.53565929452873e+003	(-5.69840015003727e-001dB,1.59909777684461e+002°)
7.71118734830658e+003	(-6.11645210437087e-001dB,1.59175127982770e+002°)
7.89080397568614e+003	(-6.57750677632905e-001dB,1.58398073612160e+002°)
8.07460441178074e+003	(-7.08737424917879e-001dB,1.57574917614054e+002°)
8.26268611001449e+003	(-7.65284964297966e-001dB,1.56701552472521e+002°)
8.45514879379335e+003	(-8.28191378800559e-001dB,1.55773410172145e+002°)
8.65209450937981e+003	(-8.98398151528502e-001dB,1.54785407135972e+002°)
8.85362767999915e+003	(-9.77021043291921e-001dB,1.53731884294574e+002°)
9.05985516120604e+003	(-1.06538869568441e+000dB,1.52606543075054e+002°)
9.27088629754076e+003	(-1.16509115818495e+000dB,1.51402378960716e+002°)
9.48683298050513e+003	(-1.27804124134431e+000dB,1.50111615623131e+002°)
9.70780970788884e+003	(-1.40655255563927e+000dB,1.48725644713358e+002°)
9.93393364447772e+003	(-1.55343941389840e+000dB,1.47234979580044e+002°)
1.01653246841761e+004	(-1.72214561661044e+000dB,1.45629235993603e+002°)
1.04021055135759e+004	(-1.91691175945903e+000dB,1.43897160188587e+002°)
1.06444016770073e+004	(-2.14299452064493e+000dB,1.42026735370786e+002°)
1.08923416431030e+004	(-2.40695712372814e+000dB,1.40005414069362e+002°)
1.11460568729152e+004	(-2.71705913443766e+000dB,1.37820548202584e+002°)
1.14056818896168e+004	(-3.08378841527855e+000dB,1.35460126336462e+002°)
1.16713543498284e+004	(-3.52060337035644e+000dB,1.32913987534455e+002°)
1.19432151166049e+004	(-4.04499989178776e+000dB,1.30175782926358e+002°)
1.22214083341234e+004	(-4.68010733230264e+000dB,1.27246146036527e+002°)
1.25060815041100e+004	(-5.45720390347194e+000dB,1.24137932517684e+002°)
1.27973855640478e+004	(-6.41995426505878e+000dB,1.20885346921611e+002°)
1.30954749672050e+004	(-7.63216211546365e+000dB,1.17561384114111e+002°)
1.34005077645289e+004	(-9.19346158076210e+000dB,1.14316194250524e+002°)
1.37126456884462e+004	(-1.12753842710209e+001dB,1.11479520566795e+002°)
1.40320542386159e+004	(-1.42196947917387e+001dB,1.09917411700871e+002°)
1.43589027696791e+004	(-1.88787140497702e+001dB,1.12913565485456e+002°)
1.46933645810534e+004	(-2.74354938604311e+001dB,1.47623529643109e+002°)
1.50356170088181e+004	(-2.27474892089615e+001dB,-1.24978032127096e+002°)
1.53858415197409e+004	(-1.63622708552838e+001dB,-1.13884063872964e+002°)
1.57442238074931e+004	(-1.27028209209737e+001dB,-1.13830759885982e+002°)
1.61109538911075e+004	(-1.02410667917969e+001dB,-1.16145656245027e+002°)
1.64862262157287e+004	(-8.44437724608431e+000dB,-1.19201199990717e+002°)
1.68702397557104e+004	(-7.07218639532723e+000dB,-1.22470597134337e+002°)
1.72631981201147e+004	(-5.99411724720257e+000dB,-1.25732866146226e+002°)
1.76653096606676e+004	(-5.13053994950359e+000dB,-1.28883666861830e+002°)
1.80767875822307e+004	(-4.42872552855425e+000dB,-1.31872927993637e+002°)
1.84978500558444e+004	(-3.85177338341557e+000dB,-1.34679217155452e+002°)
1.89287203344058e+004	(-3.37288687719840e+000dB,-1.37297025127415e+002°)
1.93696268710396e+004	(-2.97203423181309e+000dB,-1.39729704479222e+002°)
1.98208034402278e+004	(-2.63393299135485e+000dB,-1.41985782899759e+002°)
2.02824892617594e+004	(-2.34676308197924e+000dB,-1.44076454727320e+002°)
2.07549291275680e+004	(-2.10127128913588e+000dB,-1.46014020621273e+002°)
2.12383735315241e+004	(-1.89014002714463e+000dB,-1.47810964169131e+002°)
2.17330788022496e+004	(-1.70753186203900e+000dB,-1.49479407247446e+002°)
2.22393072390275e+004	(-1.54875387098623e+000dB,-1.51030804523460e+002°)
2.27573272508755e+004	(-1.41000638779601e+000dB,-1.52475790352493e+002°)
2.32874134988607e+004	(-1.28819259631330e+000dB,-1.53824121472129e+002°)
2.38298470417284e+004	(-1.18077277696031e+000dB,-1.55084678339869e+002°)
2.43849154849229e+004	(-1.08565177087861e+000dB,-1.56265500844280e+002°)
2.49529131330801e+004	(-1.00109142739474e+000dB,-1.57373842695677e+002°)
2.55341411460712e+004	(-9.25642015324246e-001dB,-1.58416234502272e+002°)
2.61289076986823e+004	(-8.58088144361049e-001dB,-1.59398549308492e+002°)
2.67375281440123e+004	(-7.97405868384219e-001dB,-1.60326066849206e+002°)
2.73603251806772e+004	(-7.42728462513167e-001dB,-1.61203534385122e+002°)
2.79976290239096e+004	(-6.93318969592020e-001dB,-1.62035223019222e+002°)
2.86497775806430e+004	(-6.48548060509699e-001dB,-1.62824979046221e+002°)
2.93171166286742e+004	(-6.07876088823596e-001dB,-1.63576270287045e+002°)
2.99999999999999e+004	(-5.70838473602320e-001dB,-1.64292227595628e+002°)
3.06987897684225e+004	(-5.37033736752321e-001dB,-1.64975681854241e+002°)
3.14138564415269e+004	(-5.06113667945712e-001dB,-1.65629196834683e+002°)
3.21455791571281e+004	(-4.77775202998338e-001dB,-1.66255098321695e+002°)
3.28943458842954e+004	(-4.51753688553924e-001dB,-1.66855499888536e+002°)
3.36605536290588e+004	(-4.27817273419114e-001dB,-1.67432325693812e+002°)
3.44446086449064e+004	(-4.05762219505687e-001dB,-1.67987330640262e+002°)
3.52469266481858e+004	(-3.85408966542659e-001dB,-1.68522118204779e+002°)
3.60679330385222e+004	(-3.66598817145348e-001dB,-1.69038156217096e+002°)
3.69080631243713e+004	(-3.49191134459699e-001dB,-1.69536790833960e+002°)
3.77677623538249e+004	(-3.33060964943418e-001dB,-1.70019258927057e+002°)
3.86474865507939e+004	(-3.18097015070460e-001dB,-1.70486699076900e+002°)
3.95477021566921e+004	(-3.04199923729281e-001dB,-1.70940161341439e+002°)
4.04688864777495e+004	(-2.91280782526004e-001dB,-1.71380615947245e+002°)
4.14115279380864e+004	(-2.79259864625390e-001dB,-1.71808961032693e+002°)
4.23761263386825e+004	(-2.68065529587920e-001dB,-1.72226029556274e+002°)
4.33631931223777e+004	(-2.57633277207645e-001dB,-1.72632595469004e+002°)
4.43732516450461e+004	(-2.47904927883871e-001dB,-1.73029379237394e+002°)
4.54068374530861e+004	(-2.38827910766123e-001dB,-1.73417052792674e+002°)
4.64644985673743e+004	(-2.30354643958756e-001dB,-1.73796243972467e+002°)
4.75467957738332e+004	(-2.22441993581786e-001dB,-1.74167540512925e+002°)
4.86543029207677e+004	(-2.15050800562745e-001dB,-1.74531493642159e+002°)
4.97876072231266e+004	(-2.08145465757177e-001dB,-1.74888621319599e+002°)
5.09473095738521e+004	(-2.01693585429441e-001dB,-1.75239411160473e+002°)
5.21340248624810e+004	(-1.95665630323002e-001dB,-1.75584323079878e+002°)
5.33483823011675e+004	(-1.90034662551392e-001dB,-1.75923791686830e+002°)
5.45910257582993e+004	(-1.84776085382546e-001dB,-1.76258228455047e+002°)
5.58626140998858e+004	(-1.79867421697311e-001dB,-1.76588023694103e+002°)
5.71638215388972e+004	(-1.75288117501045e-001dB,-1.76913548341876e+002°)
5.84953379927411e+004	(-1.71019367372411e-001dB,-1.77235155596764e+002°)
5.98578694490661e+004	(-1.67043959163955e-001dB,-1.77553182406081e+002°)
6.12521383400856e+004	(-1.63346135632726e-001dB,-1.77867950825198e+002°)
6.26788839256209e+004	(-1.59911470991238e-001dB,-1.78179769260348e+002°)
6.41388626850667e+004	(-1.56726760635043e-001dB,-1.78488933606628e+002°)
6.56328487184863e+004	(-1.53779922530460e-001dB,-1.78795728291450e+002°)
6.71616341570499e+004	(-1.51059908942154e-001dB,-1.79100427232596e+002°)
6.87260295830329e+004	(-1.48556627347986e-001dB,-1.79403294719064e+002°)
7.03268644595973e+004	(-1.46260869533879e-001dB,-1.79704586222012e+002°)
7.19649875705844e+004	(-1.44164247986712e-001dB,1.79995450857636e+002°)
7.36412674705506e+004	(-1.42259138811411e-001dB,1.79696576499054e+002°)
7.53565929452870e+004	(-1.40538630493164e-001dB,1.79398557423567e+002°)
7.71118734830655e+004	(-1.38996477906439e-001dB,1.79101166504161e+002°)
7.89080397568611e+004	(-1.37627061044883e-001dB,1.78804182218169e+002°)
8.07460441178071e+004	(-1.36425348007011e-001dB,1.78507388139311e+002°)
8.26268611001446e+004	(-1.35386861828057e-001dB,1.78210572465604e+002°)
8.45514879379332e+004	(-1.34507650794941e-001dB,1.77913527580039e+002°)
8.65209450937978e+004	(-1.33784261923536e-001dB,1.77616049641180e+002°)
8.85362767999911e+004	(-1.33213717313907e-001dB,1.77317938201154e+002°)
9.05985516120600e+004	(-1.32793493131170e-001dB,1.77018995848708e+002°)
9.27088629754072e+004	(-1.32521500988617e-001dB,1.76719027875259e+002°)
9.48683298050509e+004	(-1.32396071533689e-001dB,1.76417841962025e+002°)
9.70780970788880e+004	(-1.32415940061481e-001dB,1.76115247886549e+002°)
9.93393364447768e+004	(-1.32580233997427e-001dB,1.75811057247041e+002°)
1.00000000000000e+005	(-1.32654223743635e-001dB,1.75723166101335e+002°)
Step Information: Run=14  (Run: 14/100)
3.00000000000000e+003	(-9.14872542558864e-002dB,1.74342643763890e+002°)
3.06987897684226e+003	(-9.32250073034924e-002dB,1.74203108657580e+002°)
3.14138564415270e+003	(-9.50549412499466e-002dB,1.74059746519885e+002°)
3.21455791571282e+003	(-9.69824645433847e-002dB,1.73912424181665e+002°)
3.28943458842955e+003	(-9.90133544686824e-002dB,1.73761001868832e+002°)
3.36605536290589e+003	(-1.01153787325501e-001dB,1.73605332751785e+002°)
3.44446086449065e+003	(-1.03410371558406e-001dB,1.73445262456953e+002°)
3.52469266481859e+003	(-1.05790184175367e-001dB,1.73280628536756e+002°)
3.60679330385224e+003	(-1.08300810835205e-001dB,1.73111259893860e+002°)
3.69080631243714e+003	(-1.10950390033731e-001dB,1.72936976155186e+002°)
3.77677623538250e+003	(-1.13747661876929e-001dB,1.72757586990547e+002°)
3.86474865507940e+003	(-1.16702021994719e-001dB,1.72572891370270e+002°)
3.95477021566922e+003	(-1.19823581224619e-001dB,1.72382676755437e+002°)
4.04688864777496e+003	(-1.23123231783725e-001dB,1.72186718213659e+002°)
4.14115279380865e+003	(-1.26612720747051e-001dB,1.71984777452440e+002°)
4.23761263386826e+003	(-1.30304731769193e-001dB,1.71776601761205e+002°)
4.33631931223778e+003	(-1.34212976122562e-001dB,1.71561922851980e+002°)
4.43732516450462e+003	(-1.38352294283760e-001dB,1.71340455587441e+002°)
4.54068374530862e+003	(-1.42738769484816e-001dB,1.71111896583633e+002°)
4.64644985673744e+003	(-1.47389854863667e-001dB,1.70875922673005e+002°)
4.75467957738334e+003	(-1.52324516100575e-001dB,1.70632189211525e+002°)
4.86543029207679e+003	(-1.57563391725239e-001dB,1.70380328211510e+002°)
4.97876072231268e+003	(-1.63128973630999e-001dB,1.70119946279301e+002°)
5.09473095738523e+003	(-1.69045810744530e-001dB,1.69850622334071e+002°)
5.21340248624812e+003	(-1.75340739291359e-001dB,1.69571905080759e+002°)
5.33483823011676e+003	(-1.82043143676190e-001dB,1.69283310206328e+002°)
5.45910257582995e+003	(-1.89185252690290e-001dB,1.68984317264117e+002°)
5.58626140998860e+003	(-1.96802476581568e-001dB,1.68674366205956e+002°)
5.71638215388974e+003	(-2.04933791510976e-001dB,1.68352853515760e+002°)
5.84953379927413e+003	(-2.13622179102895e-001dB,1.68019127891379e+002°)
5.98578694490663e+003	(-2.22915130223943e-001dB,1.67672485413398e+002°)
6.12521383400858e+003	(-2.32865223848156e-001dB,1.67312164130115e+002°)
6.26788839256211e+003	(-2.43530793953286e-001dB,1.66937337976802e+002°)
6.41388626850669e+003	(-2.54976699934109e-001dB,1.66547109934373e+002°)
6.56328487184865e+003	(-2.67275219115642e-001dB,1.66140504317176e+002°)
6.71616341570501e+003	(-2.80507083745900e-001dB,1.65716458061606e+002°)
6.87260295830331e+003	(-2.94762689512191e-001dB,1.65273810865829e+002°)
7.03268644595976e+003	(-3.10143508383242e-001dB,1.64811294005626e+002°)
7.19649875705846e+003	(-3.26763745713044e-001dB,1.64327517621420e+002°)
7.36412674705508e+003	(-3.44752290416169e-001dB,1.63820956235897e+002°)
7.53565929452873e+003	(-3.64255018112908e-001dB,1.63289932219347e+002°)
7.71118734830658e+003	(-3.85437521052121e-001dB,1.62732596869417e+002°)
7.89080397568614e+003	(-4.08488356156624e-001dB,1.62146908711876e+002°)
8.07460441178074e+003	(-4.33622924735841e-001dB,1.61530608557337e+002°)
8.26268611001449e+003	(-4.61088125659342e-001dB,1.60881190763348e+002°)
8.45514879379335e+003	(-4.91167959899726e-001dB,1.60195870049234e+002°)
8.65209450937981e+003	(-5.24190310758313e-001dB,1.59471543089452e+002°)
8.85362767999915e+003	(-5.60535184030375e-001dB,1.58704743966466e+002°)
9.05985516120604e+003	(-6.00644770204782e-001dB,1.57891592392284e+002°)
9.27088629754076e+003	(-6.45035792429654e-001dB,1.57027733404543e+002°)
