time	V(buff)	V(n009)
1.101203034949958e-003	-1.086796e-001	9.526206e-001
1.102096034853898e-003	-4.317187e-002	9.469054e-001
1.103004381980110e-003	1.958242e-002	9.410920e-001
1.103417782770195e-003	4.516501e-002	9.384462e-001
1.103721499382624e-003	6.179192e-002	9.365024e-001
1.104311431779120e-003	9.183073e-002	9.327269e-001
1.105281286864674e-003	1.405418e-001	9.265198e-001
1.105716692081434e-003	1.619197e-001	9.237332e-001
1.106266594525892e-003	1.878542e-001	9.202138e-001
1.106845237438049e-003	2.135700e-001	9.165105e-001
1.107480853998829e-003	2.397763e-001	9.124425e-001
1.108226181219630e-003	2.680905e-001	9.076725e-001
1.109015845459275e-003	2.956060e-001	9.026186e-001
1.109944115068466e-003	3.251322e-001	8.966777e-001
1.110988583294119e-003	3.552557e-001	8.899931e-001
1.112190449183544e-003	3.862742e-001	8.823012e-001
1.113598260604160e-003	4.182205e-001	8.732911e-001
1.115263077127984e-003	4.507040e-001	8.626363e-001
1.117202994268151e-003	4.822972e-001	8.502209e-001
1.119633784147028e-003	5.144584e-001	8.346638e-001
1.122075190397028e-003	5.401549e-001	8.190388e-001
1.124516596647028e-003	5.602778e-001	8.034138e-001
1.126958002897028e-003	5.760293e-001	7.877888e-001
1.131840815397028e-003	5.980086e-001	7.565388e-001
1.136569980771231e-003	6.111987e-001	7.262721e-001
1.140312997734429e-003	6.171530e-001	7.023168e-001
1.144056014697628e-003	6.220748e-001	6.783615e-001
1.147799031660826e-003	6.259639e-001	6.544062e-001
1.151542048624025e-003	6.288205e-001	6.304509e-001
1.155285065587223e-003	6.306445e-001	6.064956e-001
1.159028082550422e-003	6.314359e-001	5.825403e-001
1.162771099513620e-003	6.311948e-001	5.585850e-001
1.177419537013620e-003	6.318690e-001	4.648350e-001
1.192067974513620e-003	6.323882e-001	3.710850e-001
1.206716412013619e-003	6.327524e-001	2.773350e-001
1.221364849513619e-003	6.329614e-001	1.835850e-001
1.236013287013619e-003	6.330155e-001	8.983496e-002
1.250661724513618e-003	6.329144e-001	-3.915040e-003
1.265310162013618e-003	6.326584e-001	-9.766503e-002
1.285452337120114e-003	6.327041e-001	-2.265862e-001
1.305594512226610e-003	6.327391e-001	-3.555004e-001
1.325736687333107e-003	6.327633e-001	-4.844075e-001
1.345878862439603e-003	6.327768e-001	-6.133076e-001
1.366021037546099e-003	6.327795e-001	-7.422006e-001
1.386163212652595e-003	6.327715e-001	-8.710866e-001
1.406305387759091e-003	6.327528e-001	-9.999655e-001
1.406427706847018e-003	6.329422e-001	-9.991827e-001
1.406550025934945e-003	6.327114e-001	-9.983998e-001
1.406672345022872e-003	6.320604e-001	-9.976170e-001
1.406794664110798e-003	6.309891e-001	-9.968342e-001
1.406916983198725e-003	6.294975e-001	-9.960513e-001
1.407039302286652e-003	6.275857e-001	-9.952685e-001
1.407161621374578e-003	6.252537e-001	-9.944856e-001
1.407433690062383e-003	6.169738e-001	-9.927444e-001
1.407770506227776e-003	6.020060e-001	-9.905888e-001
1.408210200763254e-003	5.753567e-001	-9.877747e-001
1.408822260554285e-003	5.284662e-001	-9.838575e-001
1.409710616093546e-003	4.500805e-001	-9.781721e-001
1.410542807271493e-003	3.727087e-001	-9.728460e-001
1.411512325516091e-003	2.840398e-001	-9.666411e-001
1.412461598495606e-003	2.031879e-001	-9.605657e-001
1.413731469311497e-003	1.037239e-001	-9.524386e-001
1.414561942554587e-003	4.210975e-002	-9.471236e-001
1.415101968420013e-003	3.398902e-003	-9.436674e-001
1.415424257023352e-003	-1.846599e-002	-9.416047e-001
1.415593577203067e-003	-2.910374e-002	-9.405211e-001
1.415722266487421e-003	-3.672459e-002	-9.396975e-001
1.415845354974454e-003	-4.373096e-002	-9.389097e-001
1.416105631928478e-003	-5.789233e-002	-9.372439e-001
1.416428558341231e-003	-7.461380e-002	-9.351772e-001
1.416751484753984e-003	-9.116973e-002	-9.331105e-001
1.417074411166737e-003	-1.075601e-001	-9.310438e-001
1.417397337579490e-003	-1.237850e-001	-9.289771e-001
1.417720263992243e-003	-1.398443e-001	-9.269103e-001
1.418043190404996e-003	-1.557381e-001	-9.248436e-001
1.418366116817749e-003	-1.714663e-001	-9.227769e-001
1.419147114335757e-003	-2.070907e-001	-9.177785e-001
1.420074706272565e-003	-2.454666e-001	-9.118419e-001
1.421186958408629e-003	-2.861226e-001	-9.047235e-001
1.422717180861227e-003	-3.346562e-001	-8.949301e-001
1.424564800725827e-003	-3.847264e-001	-8.831053e-001
1.426482571767420e-003	-4.278709e-001	-8.708315e-001
1.428923978017420e-003	-4.723400e-001	-8.552065e-001
1.431365384267420e-003	-5.077512e-001	-8.395815e-001
1.433806790517420e-003	-5.354784e-001	-8.239565e-001
1.436248196767420e-003	-5.571843e-001	-8.083315e-001
1.438689603017420e-003	-5.741756e-001	-7.927065e-001
1.443572415517420e-003	-5.978847e-001	-7.614565e-001
1.448455228017419e-003	-6.124089e-001	-7.302065e-001
1.455779446767419e-003	-6.243634e-001	-6.833315e-001
1.462406120874562e-003	-6.282338e-001	-6.409208e-001
1.469032794981705e-003	-6.313332e-001	-5.985101e-001
1.475659469088848e-003	-6.336616e-001	-5.560994e-001
1.482286143195990e-003	-6.352189e-001	-5.136887e-001
1.488912817303133e-003	-6.360053e-001	-4.712780e-001
1.495539491410276e-003	-6.360207e-001	-4.288673e-001
1.502166165517418e-003	-6.352650e-001	-3.864565e-001
1.529370406588846e-003	-6.353175e-001	-2.123494e-001
1.556574647660274e-003	-6.353583e-001	-3.824226e-002
1.583778888731702e-003	-6.353875e-001	1.358649e-001
1.610983129803130e-003	-6.354051e-001	3.099720e-001
1.638187370874558e-003	-6.354111e-001	4.840792e-001
1.665391611945986e-003	-6.354054e-001	6.581863e-001
1.692595853017414e-003	-6.353881e-001	8.322935e-001
1.718805387314833e-003	-6.353875e-001	9.999655e-001
1.718923797227596e-003	-6.355749e-001	9.992077e-001
1.719042207140359e-003	-6.353742e-001	9.984499e-001
1.719160617053122e-003	-6.347853e-001	9.976921e-001
1.719279026965885e-003	-6.338085e-001	9.969342e-001
1.719397436878648e-003	-6.324435e-001	9.961764e-001
1.719515846791410e-003	-6.306905e-001	9.954186e-001
1.719634256704173e-003	-6.285493e-001	9.946607e-001
1.719870947427286e-003	-6.218390e-001	9.931459e-001
1.720218431984647e-003	-6.073048e-001	9.909220e-001
1.720609829470363e-003	-5.847526e-001	9.884171e-001
1.721210805595327e-003	-5.399984e-001	9.845709e-001
1.722157458226880e-003	-4.576427e-001	9.785123e-001
1.722986344799774e-003	-3.808511e-001	9.732074e-001
1.723981611953024e-003	-2.895567e-001	9.668377e-001
1.724897937092247e-003	-2.111204e-001	9.609732e-001
1.726156279245280e-003	-1.122827e-001	9.529198e-001
1.727103841113265e-003	-4.288324e-002	9.468554e-001
1.728117370612504e-003	2.645801e-002	9.403688e-001
1.728540383883627e-003	5.210894e-002	9.376615e-001
1.728846903034642e-003	6.848414e-002	9.356998e-001
1.729157554964968e-003	8.427720e-002	9.337116e-001
1.729468206895294e-003	9.995586e-002	9.317235e-001
1.729778858825620e-003	1.155201e-001	9.297353e-001
1.730089510755946e-003	1.309700e-001	9.277471e-001
1.730400162686272e-003	1.463055e-001	9.257590e-001
1.730710814616598e-003	1.615266e-001	9.237708e-001
1.731021466546924e-003	1.766333e-001	9.217826e-001
1.731844461807263e-003	2.137644e-001	9.165155e-001
1.732757109111160e-003	2.508489e-001	9.106745e-001
1.733797615047467e-003	2.885396e-001	9.040152e-001
1.735035537729091e-003	3.282510e-001	8.960925e-001
1.736591923066893e-003	3.716702e-001	8.861317e-001
1.737547089142055e-003	3.951927e-001	8.800187e-001
1.738668867426099e-003	4.201071e-001	8.728393e-001
1.740009583644916e-003	4.464600e-001	8.642586e-001
1.741605794697567e-003	4.735357e-001	8.540429e-001
1.743602442740032e-003	5.018858e-001	8.412644e-001
1.745980285593689e-003	5.293628e-001	8.260462e-001
1.748421691843689e-003	5.517941e-001	8.104212e-001
1.750863098093689e-003	5.693886e-001	7.947962e-001
1.753304504343689e-003	5.831606e-001	7.791712e-001
1.758187316843689e-003	6.023773e-001	7.479212e-001
1.765361707614427e-003	6.180156e-001	7.020051e-001
1.770110557384968e-003	6.224751e-001	6.716124e-001
1.774859407155509e-003	6.261250e-001	6.412198e-001
1.779608256926051e-003	6.289652e-001	6.108271e-001
1.784357106696592e-003	6.309957e-001	5.804345e-001
1.789105956467133e-003	6.322165e-001	5.500419e-001
1.793854806237674e-003	6.326276e-001	5.196492e-001
1.798603656008216e-003	6.322291e-001	4.892566e-001
1.831846472221196e-003	6.324636e-001	2.764955e-001
1.865089288434176e-003	6.326449e-001	6.373884e-002
1.898332104647156e-003	6.327730e-001	-1.490134e-001
1.931574920860136e-003	6.328478e-001	-3.617613e-001
1.964817737073115e-003	6.328694e-001	-5.745047e-001
1.998060553286096e-003	6.328378e-001	-7.872438e-001
2.031303369499075e-003	6.327529e-001	-9.999784e-001
2.031404638011916e-003	6.328727e-001	-9.993303e-001
2.031505906524757e-003	6.327435e-001	-9.986822e-001
2.031607175037598e-003	6.323654e-001	-9.980341e-001
2.031708443550438e-003	6.317383e-001	-9.973860e-001
2.031809712063279e-003	6.308623e-001	-9.967379e-001
2.031910980576120e-003	6.297373e-001	-9.960897e-001
2.032012249088961e-003	6.283634e-001	-9.954416e-001
2.032232987679926e-003	6.234127e-001	-9.940289e-001
2.032534824707343e-003	6.130190e-001	-9.920971e-001
2.032886809399842e-003	5.956923e-001	-9.898444e-001
2.033381154734827e-003	5.631561e-001	-9.866806e-001
2.034070122635022e-003	5.077140e-001	-9.822712e-001
2.034829185765575e-003	4.392507e-001	-9.774132e-001
2.035639763700886e-003	3.635078e-001	-9.722255e-001
2.036585174828382e-003	2.775840e-001	-9.661749e-001
2.037592471252136e-003	1.926085e-001	-9.597282e-001
2.038870711930836e-003	9.331097e-002	-9.515474e-001
2.039664130372239e-003	3.459474e-002	-9.464695e-001
2.040074633920300e-003	5.449446e-003	-9.438424e-001
2.040543847921232e-003	-2.556697e-002	-9.408394e-001
2.040834105153905e-003	-4.288089e-002	-9.389817e-001
2.041168499899372e-003	-6.103333e-002	-9.368416e-001
2.041671628432497e-003	-8.701511e-002	-9.336216e-001
2.042135057823470e-003	-1.105229e-001	-9.306557e-001
2.042623609077977e-003	-1.350041e-001	-9.275289e-001
2.043516501813615e-003	-1.783047e-001	-9.218144e-001
2.044336939146962e-003	-2.152933e-001	-9.165636e-001
2.045278428910882e-003	-2.534563e-001	-9.105381e-001
2.046346625039270e-003	-2.916956e-001	-9.037016e-001
2.047906608533513e-003	-3.402656e-001	-8.937177e-001
2.049724403656575e-003	-3.885921e-001	-8.820838e-001
2.051772792740607e-003	-4.336491e-001	-8.689741e-001
2.054214198990607e-003	-4.770204e-001	-8.533491e-001
2.056655605240607e-003	-5.114163e-001	-8.377241e-001
2.059097011490607e-003	-5.383476e-001	-8.220991e-001
2.061538417740607e-003	-5.594305e-001	-8.064741e-001
2.063979823990607e-003	-5.759338e-001	-7.908491e-001
2.068862636490607e-003	-5.989618e-001	-7.595991e-001
2.073745448990607e-003	-6.130688e-001	-7.283491e-001
2.081069667740606e-003	-6.246797e-001	-6.814741e-001
2.088045114169178e-003	-6.285084e-001	-6.368313e-001
2.095020560597749e-003	-6.315661e-001	-5.921884e-001
2.101996007026320e-003	-6.338529e-001	-5.475456e-001
2.108971453454892e-003	-6.353686e-001	-5.029027e-001
2.115946899883463e-003	-6.361133e-001	-4.582599e-001
2.122922346312034e-003	-6.360869e-001	-4.136170e-001
2.129897792740605e-003	-6.352896e-001	-3.689741e-001
2.160456020504093e-003	-6.353323e-001	-1.733902e-001
2.191014248267580e-003	-6.353655e-001	2.218669e-002
2.221572476031067e-003	-6.353891e-001	2.177565e-001
2.252130703794555e-003	-6.354031e-001	4.133193e-001
2.282688931558041e-003	-6.354075e-001	6.088751e-001
2.313247159321529e-003	-6.354023e-001	8.044239e-001
2.343805387085016e-003	-6.353875e-001	9.999655e-001
2.343924232645086e-003	-6.355772e-001	9.992049e-001
2.344043078205156e-003	-6.353746e-001	9.984443e-001
2.344161923765225e-003	-6.347798e-001	9.976837e-001
2.344280769325295e-003	-6.337929e-001	9.969231e-001
2.344399614885365e-003	-6.324138e-001	9.961624e-001
2.344518460445435e-003	-6.306425e-001	9.954018e-001
2.344637306005505e-003	-6.284791e-001	9.946412e-001
2.344874875132400e-003	-6.217057e-001	9.931208e-001
2.345223260155063e-003	-6.070647e-001	9.908912e-001
2.345616246172932e-003	-5.843338e-001	9.883760e-001
2.346220105367846e-003	-5.392317e-001	9.845113e-001
2.347178386780479e-003	-4.557129e-001	9.783783e-001
2.348017112601448e-003	-3.779880e-001	9.730105e-001
2.349007104571435e-003	-2.872956e-001	9.666745e-001
2.349930227511211e-003	-2.084488e-001	9.607666e-001
2.351178214675080e-003	-1.105947e-001	9.527794e-001
2.352101507279764e-003	-4.291975e-002	9.468703e-001
2.353065018313288e-003	2.329470e-002	9.407039e-001
2.353483009802908e-003	4.887713e-002	9.380288e-001
2.353787571748737e-003	6.532969e-002	9.360796e-001
2.354115179502521e-003	8.205658e-002	9.339829e-001
2.354442787256305e-003	9.863828e-002	9.318861e-001
2.354770395010089e-003	1.150748e-001	9.297894e-001
2.355098002763873e-003	1.313661e-001	9.276928e-001
2.355425610517657e-003	1.475123e-001	9.255961e-001
2.355753218271441e-003	1.635133e-001	9.234994e-001
2.356080826025225e-003	1.793691e-001	9.214027e-001
2.356533807395179e-003	2.001027e-001	9.185036e-001
2.357029464468600e-003	2.215381e-001	9.153314e-001
2.357567258438262e-003	2.433839e-001	9.118896e-001
2.358132040506376e-003	2.648525e-001	9.082749e-001
2.358760965581103e-003	2.871861e-001	9.042498e-001
2.359443658070064e-003	3.097946e-001	8.998806e-001
2.360201694362106e-003	3.331095e-001	8.950291e-001
2.361060389836517e-003	3.574860e-001	8.895335e-001
2.362027575731259e-003	3.825809e-001	8.833435e-001
2.363148413686147e-003	4.088094e-001	8.761702e-001
2.364455774362738e-003	4.359468e-001	8.678030e-001
2.365983282307374e-003	4.634627e-001	8.580270e-001
2.367843272889605e-003	4.917990e-001	8.461230e-001
2.370015617154996e-003	5.190170e-001	8.322201e-001
2.372457023404996e-003	5.435668e-001	8.165951e-001
2.374898429654996e-003	5.629486e-001	8.009701e-001
2.377339835904996e-003	5.781198e-001	7.853451e-001
2.382222648404996e-003	5.992892e-001	7.540951e-001
2.387105460904996e-003	6.122843e-001	7.228451e-001
2.390992034102387e-003	6.180773e-001	6.979710e-001
2.394878607299779e-003	6.228503e-001	6.730969e-001
2.398765180497170e-003	6.266036e-001	6.482229e-001
2.402651753694562e-003	6.293369e-001	6.233488e-001
2.406538326891953e-003	6.310504e-001	5.984747e-001
2.410424900089344e-003	6.317440e-001	5.736006e-001
2.414311473286736e-003	6.314177e-001	5.487266e-001
2.499760692036734e-003	6.328615e-001	1.851571e-003
2.500000000000000e-003	6.328681e-001	3.200000e-004
