Freq.,Vvout
2.50034536169638e+000,-5.71649592400349e-004,-3.79389543850747e-002
2.50610925303206e+000,-5.71649470325816e-004,-3.80264129173576e-002
2.51188643150953e+000,-5.71649347696757e-004,-3.81140730638353e-002
2.51767692775880e+000,-5.71649224504495e-004,-3.82019352892861e-002
2.52348077248052e+000,-5.71649100724919e-004,-3.82900000595605e-002
2.52929799644609e+000,-5.71648976390817e-004,-3.83782678415828e-002
2.53512863049786e+000,-5.71648851479046e-004,-3.84667391033539e-002
2.54097270554925e+000,-5.71648725992498e-004,-3.85554143139532e-002
2.54683025258499e+000,-5.71648599930208e-004,-3.86442939435414e-002
2.55270130266119e+000,-5.71648473272889e-004,-3.87333784633642e-002
2.55858588690559e+000,-5.71648346046579e-004,-3.88226683457526e-002
2.56448403651766e+000,-5.71648218212703e-004,-3.89121640641266e-002
2.57039578276881e+000,-5.71648089799229e-004,-3.90018660929984e-002
2.57632115700252e+000,-5.71647960791689e-004,-3.90917749079736e-002
2.58226019063454e+000,-5.71647831196835e-004,-3.91818909857536e-002
2.58821291515304e+000,-5.71647700991522e-004,-3.92722148041402e-002
2.59417936211876e+000,-5.71647570197930e-004,-3.93627468420356e-002
2.60015956316522e+000,-5.71647438793879e-004,-3.94534875794470e-002
2.60615354999884e+000,-5.71647306789012e-004,-3.95444374974868e-002
2.61216135439915e+000,-5.71647174159220e-004,-3.96355970783779e-002
2.61818300821893e+000,-5.71647040933435e-004,-3.97269668054546e-002
2.62421854338439e+000,-5.71646907082724e-004,-3.98185471631649e-002
2.63026799189533e+000,-5.71646772622518e-004,-3.99103386370745e-002
2.63633138582532e+000,-5.71646637525814e-004,-4.00023417138680e-002
2.64240875732189e+000,-5.71646501826365e-004,-4.00945568813516e-002
2.64850013860664e+000,-5.71646365483668e-004,-4.01869846284573e-002
2.65460556197548e+000,-5.71646228525690e-004,-4.02796254452427e-002
2.66072505979875e+000,-5.71646090917712e-004,-4.03724798228970e-002
2.66685866452142e+000,-5.71645952693488e-004,-4.04655482537403e-002
2.67300640866325e+000,-5.71645813816372e-004,-4.05588312312283e-002
2.67916832481897e+000,-5.71645674308543e-004,-4.06523292499545e-002
2.68534444565845e+000,-5.71645534153609e-004,-4.07460428056517e-002
2.69153480392686e+000,-5.71645393355426e-004,-4.08399723951972e-002
2.69773943244486e+000,-5.71645251906279e-004,-4.09341185166122e-002
2.70395836410878e+000,-5.71645109803275e-004,-4.10284816690669e-002
2.71019163189078e+000,-5.71644967040627e-004,-4.11230623528822e-002
2.71643926883902e+000,-5.71644823621229e-004,-4.12178610695323e-002
2.72270130807785e+000,-5.71644679540260e-004,-4.13128783216474e-002
2.72897778280798e+000,-5.71644534788073e-004,-4.14081146130168e-002
2.73526872630665e+000,-5.71644389377208e-004,-4.15035704485910e-002
2.74157417192782e+000,-5.71644243288377e-004,-4.15992463344847e-002
2.74789415310234e+000,-5.71644096522542e-004,-4.16951427779797e-002
2.75422870333811e+000,-5.71643949090314e-004,-4.17912602875265e-002
2.76057785622028e+000,-5.71643800977226e-004,-4.18875993727485e-002
2.76694164541145e+000,-5.71643652171704e-004,-4.19841605444437e-002
2.77332010465178e+000,-5.71643502683395e-004,-4.20809443145878e-002
2.77971326775923e+000,-5.71643352511331e-004,-4.21779511963368e-002
2.78612116862971e+000,-5.71643201628512e-004,-4.22751817040298e-002
2.79254384123727e+000,-5.71643050064833e-004,-4.23726363531919e-002
2.79898131963430e+000,-5.71642897802935e-004,-4.24703156605356e-002
2.80543363795165e+000,-5.71642744827388e-004,-4.25682201439661e-002
2.81190083039888e+000,-5.71642591148799e-004,-4.26663503225820e-002
2.81838293126439e+000,-5.71642436762348e-004,-4.27647067166781e-002
2.82487997491564e+000,-5.71642281663211e-004,-4.28632898477498e-002
2.83139199579931e+000,-5.71642125848497e-004,-4.29621002384939e-002
2.83791902844149e+000,-5.71641969314347e-004,-4.30611384128120e-002
2.84446110744785e+000,-5.71641812065583e-004,-4.31604048958149e-002
2.85101826750384e+000,-5.71641654077132e-004,-4.32599002138225e-002
2.85759054337488e+000,-5.71641495362494e-004,-4.33596248943688e-002
2.86417796990651e+000,-5.71641335919741e-004,-4.34595794662041e-002
2.87078058202462e+000,-5.71641175732478e-004,-4.35597644592977e-002
2.87739841473560e+000,-5.71641014824815e-004,-4.36601804048396e-002
2.88403150312654e+000,-5.71640853162999e-004,-4.37608278352468e-002
2.89067988236541e+000,-5.71640690751850e-004,-4.38617072841610e-002
2.89734358770125e+000,-5.71640527588477e-004,-4.39628192864562e-002
2.90402265446438e+000,-5.71640363681558e-004,-4.40641643782383e-002
2.91071711806654e+000,-5.71640199020486e-004,-4.41657430968503e-002
2.91742701400110e+000,-5.71640033584043e-004,-4.42675559808728e-002
2.92415237784327e+000,-5.71639867399233e-004,-4.43696035701290e-002
2.93089324525025e+000,-5.71639700439053e-004,-4.44718864056857e-002
2.93764965196146e+000,-5.71639532707360e-004,-4.45744050298581e-002
2.94442163379869e+000,-5.71639364206083e-004,-4.46771599862112e-002
2.95120922666631e+000,-5.71639194920756e-004,-4.47801518195634e-002
2.95801246655147e+000,-5.71639024861023e-004,-4.48833810759886e-002
2.96483138952427e+000,-5.71638854009525e-004,-4.49868483028202e-002
2.97166603173795e+000,-5.71638682374942e-004,-4.50905540486529e-002
2.97851642942912e+000,-5.71638509949558e-004,-4.51944988633467e-002
2.98538261891789e+000,-5.71638336726623e-004,-4.52986832980291e-002
2.99226463660812e+000,-5.71638162698422e-004,-4.54031079050984e-002
2.99916251898758e+000,-5.71637987879420e-004,-4.55077732382255e-002
3.00607630262816e+000,-5.71637812233935e-004,-4.56126798523593e-002
3.01300602418605e+000,-5.71637635793792e-004,-4.57178283037266e-002
3.01995172040194e+000,-5.71637458528130e-004,-4.58232191498372e-002
3.02691342810123e+000,-5.71637280455273e-004,-4.59288529494870e-002
3.03389118419420e+000,-5.71637101557861e-004,-4.60347302627586e-002
3.04088502567620e+000,-5.71636921832038e-004,-4.61408516510269e-002
3.04789498962791e+000,-5.71636741272982e-004,-4.62472176769611e-002
3.05492111321544e+000,-5.71636559884549e-004,-4.63538289045267e-002
3.06196343369060e+000,-5.71636377657095e-004,-4.64606858989904e-002
3.06902198839108e+000,-5.71636194592551e-004,-4.65677892269216e-002
3.07609681474063e+000,-5.71636010679342e-004,-4.66751394561960e-002
3.08318795024928e+000,-5.71635825923256e-004,-4.67827371559986e-002
3.09029543251351e+000,-5.71635640313684e-004,-4.68905828968259e-002
3.09741929921650e+000,-5.71635453839053e-004,-4.69986772504913e-002
3.10455958812828e+000,-5.71635266509008e-004,-4.71070207901248e-002
3.11171633710594e+000,-5.71635078311975e-004,-4.72156140901788e-002
3.11888958409386e+000,-5.71634889248919e-004,-4.73244577264296e-002
3.12607936712388e+000,-5.71634699309231e-004,-4.74335522759809e-002
3.13328572431551e+000,-5.71634508493877e-004,-4.75428983172670e-002
3.14050869387614e+000,-5.71634316807678e-004,-4.76524964300562e-002
3.14774831410124e+000,-5.71634124225559e-004,-4.77623471954531e-002
3.15500462337455e+000,-5.71633930757165e-004,-4.78724511959012e-002
3.16227766016830e+000,-5.71633736395745e-004,-4.79828090151880e-002
3.16956746304341e+000,-5.71633541146122e-004,-4.80934212384467e-002
3.17687407064969e+000,-5.71633344973576e-004,-4.82042884521594e-002
3.18419752172604e+000,-5.71633147918612e-004,-4.83154112441600e-002
3.19153785510068e+000,-5.71632949941691e-004,-4.84267902036374e-002
3.19889510969132e+000,-5.71632751049562e-004,-4.85384259211399e-002
3.20626932450538e+000,-5.71632551247049e-004,-4.86503189885765e-002
3.21366053864023e+000,-5.71632350519685e-004,-4.87624699992213e-002
3.22106879128335e+000,-5.71632148855897e-004,-4.88748795477155e-002
3.22849412171255e+000,-5.71631946273044e-004,-4.89875482300722e-002
3.23593656929620e+000,-5.71631742756661e-004,-4.91004766436777e-002
3.24339617349341e+000,-5.71631538291318e-004,-4.92136653872957e-002
3.25087297385426e+000,-5.71631332884729e-004,-4.93271150610712e-002
3.25836701002000e+000,-5.71631126538823e-004,-4.94408262665319e-002
3.26587832172327e+000,-5.71630919229490e-004,-4.95547996065923e-002
3.27340694878830e+000,-5.71630710968304e-004,-4.96690356855578e-002
3.28095293113110e+000,-5.71630501748513e-004,-4.97835351091265e-002
3.28851630875974e+000,-5.71630291557581e-004,-4.98982984843922e-002
3.29609712177449e+000,-5.71630080396471e-004,-5.00133264198496e-002
3.30369541036806e+000,-5.71629868262291e-004,-5.01286195253956e-002
3.31131121482582e+000,-5.71629655154076e-004,-5.02441784123332e-002
3.31894457552601e+000,-5.71629441054467e-004,-5.03600036933753e-002
3.32659553293996e+000,-5.71629225972144e-004,-5.04760959826465e-002
3.33426412763226e+000,-5.71629009896498e-004,-5.05924558956881e-002
3.34195040026105e+000,-5.71628792816921e-004,-5.07090840494599e-002
3.34965439157819e+000,-5.71628574744986e-004,-5.08259810623447e-002
3.35737614242946e+000,-5.71628355654654e-004,-5.09431475541505e-002
3.36511569375482e+000,-5.71628135569070e-004,-5.10605841461152e-002
3.37287308658860e+000,-5.71627914450624e-004,-5.11782914609072e-002
3.38064836205972e+000,-5.71627692328247e-004,-5.12962701226317e-002
3.38844156139193e+000,-5.71627469167221e-004,-5.14145207568331e-002
3.39625272590399e+000,-5.71627244979119e-004,-5.15330439904966e-002
3.40408189700991e+000,-5.71627019752367e-004,-5.16518404520551e-002
3.41192911621919e+000,-5.71626793497575e-004,-5.17709107713881e-002
3.41979442513699e+000,-5.71626566198348e-004,-5.18902555798284e-002
3.42767786546441e+000,-5.71626337834432e-004,-5.20098755101643e-002
3.43557947899865e+000,-5.71626108423189e-004,-5.21297711966426e-002
3.44349930763329e+000,-5.71625877960759e-004,-5.22499432749735e-002
3.45143739335847e+000,-5.71625646430748e-004,-5.23703923823312e-002
3.45939377826112e+000,-5.71625413828335e-004,-5.24911191573600e-002
3.46736850452522e+000,-5.71625180153519e-004,-5.26121242401763e-002
3.47536161443196e+000,-5.71624945403407e-004,-5.27334082723726e-002
3.48337315036002e+000,-5.71624709568356e-004,-5.28549718970199e-002
3.49140315478576e+000,-5.71624472651258e-004,-5.29768157586729e-002
3.49945167028347e+000,-5.71624234621252e-004,-5.30989405033711e-002
3.50751873952558e+000,-5.71623995503414e-004,-5.32213467786445e-002
3.51560440528288e+000,-5.71623755287134e-004,-5.33440352335152e-002
3.52370871042477e+000,-5.71623513954090e-004,-5.34670065185025e-002
3.53183169791947e+000,-5.71623271518747e-004,-5.35902612856247e-002
3.53997341083425e+000,-5.71623027958924e-004,-5.37138001884037e-002
3.54813389233565e+000,-5.71622783272692e-004,-5.38376238818679e-002
3.55631318568975e+000,-5.71622537451373e-004,-5.39617330225562e-002
3.56451133426234e+000,-5.71622290494965e-004,-5.40861282685212e-002
3.57272838151919e+000,-5.71622042403469e-004,-5.42108102793323e-002
3.58096437102626e+000,-5.71621793168206e-004,-5.43357797160801e-002
3.58921934644995e+000,-5.71621542783388e-004,-5.44610372413785e-002
3.59749335155732e+000,-5.71621291242266e-004,-5.45865835193703e-002
3.60578643021632e+000,-5.71621038546768e-004,-5.47124192157281e-002
3.61409862639603e+000,-5.71620784670855e-004,-5.48385449976606e-002
3.62242998416688e+000,-5.71620529640566e-004,-5.49649615339142e-002
3.63078054770091e+000,-5.71620273422148e-004,-5.50916694947764e-002
3.63915036127196e+000,-5.71620016016565e-004,-5.52186695520816e-002
3.64753946925597e+000,-5.71619757430567e-004,-5.53459623792116e-002
3.65594791613114e+000,-5.71619497645831e-004,-5.54735486511021e-002
3.66437574647823e+000,-5.71619236663321e-004,-5.56014290442438e-002
3.67282300498074e+000,-5.71618974479181e-004,-5.57296042366876e-002
3.68128973642521e+000,-5.71618711091481e-004,-5.58580749080478e-002
3.68977598570139e+000,-5.71618446467431e-004,-5.59868417395054e-002
3.69828179780255e+000,-5.71618180637893e-004,-5.61159054138115e-002
3.70680721782565e+000,-5.71617913578756e-004,-5.62452666152922e-002
3.71535229097161e+000,-5.71617645277484e-004,-5.63749260298508e-002
3.72391706254557e+000,-5.71617375744685e-004,-5.65048843449721e-002
3.73250157795709e+000,-5.71617104966857e-004,-5.66351422497258e-002
3.74110588272042e+000,-5.71616832946893e-004,-5.67657004347706e-002
3.74973002245472e+000,-5.71616559658756e-004,-5.68965595923572e-002
3.75837404288433e+000,-5.71616285114017e-004,-5.70277204163327e-002
3.76703798983897e+000,-5.71616009304961e-004,-5.71591836021435e-002
3.77572190925405e+000,-5.71615732226767e-004,-5.72909498468401e-002
3.78442584717082e+000,-5.71615453862076e-004,-5.74230198490794e-002
3.79314984973670e+000,-5.71615174217638e-004,-5.75553943091290e-002
3.80189396320550e+000,-5.71614893278023e-004,-5.76880739288721e-002
3.81065823393761e+000,-5.71614611048052e-004,-5.78210594118090e-002
3.81944270840035e+000,-5.71614327495902e-004,-5.79543514630621e-002
3.82824743316811e+000,-5.71614042657254e-004,-5.80879507893807e-002
3.83707245492267e+000,-5.71613756494498e-004,-5.82218580991420e-002
3.84591782045342e+000,-5.71613469014384e-004,-5.83560741023570e-002
3.85478357665760e+000,-5.71613180209196e-004,-5.84905995106745e-002
3.86366977054057e+000,-5.71612890065434e-004,-5.86254350373835e-002
3.87257644921605e+000,-5.71612598583097e-004,-5.87605813974164e-002
3.88150365990636e+000,-5.71612305755435e-004,-5.88960393073555e-002
3.89045144994269e+000,-5.71612011575697e-004,-5.90318094854347e-002
3.89941986676531e+000,-5.71611716035203e-004,-5.91678926515449e-002
3.90840895792390e+000,-5.71611419135883e-004,-5.93042895272340e-002
3.91741877107771e+000,-5.71611120871949e-004,-5.94410008357165e-002
3.92644935399588e+000,-5.71610821224114e-004,-5.95780273018724e-002
3.93550075455765e+000,-5.71610520195271e-004,-5.97153696522547e-002
3.94457302075266e+000,-5.71610217769991e-004,-5.98530286150894e-002
3.95366620068116e+000,-5.71609913959845e-004,-5.99910049202832e-002
3.96278034255427e+000,-5.71609608736866e-004,-6.01292992994254e-002
3.97191549469428e+000,-5.71609302111663e-004,-6.02679124857915e-002
3.98107170553485e+000,-5.71608994072663e-004,-6.04068452143480e-002
3.99024902362130e+000,-5.71608684601543e-004,-6.05460982217560e-002
3.99944749761085e+000,-5.71608373713732e-004,-6.06856722463744e-002
4.00866717627290e+000,-5.71608061382228e-004,-6.08255680282659e-002
4.01790810848927e+000,-5.71607747607030e-004,-6.09657863091977e-002
4.02717034325446e+000,-5.71607432393926e-004,-6.11063278326492e-002
4.03645392967592e+000,-5.71607115728449e-004,-6.12471933438119e-002
4.04575891697430e+000,-5.71606797591312e-004,-6.13883835895971e-002
4.05508535448371e+000,-5.71606477983478e-004,-6.15298993186377e-002
4.06443329165200e+000,-5.71606156906877e-004,-6.16717412812919e-002
4.07380277804100e+000,-5.71605834351865e-004,-6.18139102296490e-002
4.08319386332679e+000,-5.71605510293367e-004,-6.19564069175320e-002
4.09260659729998e+000,-5.71605184747778e-004,-6.20992321005017e-002
4.10204102986594e+000,-5.71604857698704e-004,-6.22423865358614e-002
4.11149721104509e+000,-5.71604529141323e-004,-6.23858709826602e-002
4.12097519097317e+000,-5.71604199082385e-004,-6.25296862016969e-002
4.13047501990148e+000,-5.71603867475600e-004,-6.26738329555251e-002
4.13999674819717e+000,-5.71603534350863e-004,-6.28183120084555e-002
4.14954042634349e+000,-5.71603199682136e-004,-6.29631241265630e-002
4.15910610494008e+000,-5.71602863482921e-004,-6.31082700776876e-002
4.16869383470322e+000,-5.71602525712713e-004,-6.32537506314384e-002
4.17830366646608e+000,-5.71602186388872e-004,-6.33995665592014e-002
4.18793565117905e+000,-5.71601845501752e-004,-6.35457186341397e-002
4.19758983990994e+000,-5.71601503043640e-004,-6.36922076311991e-002
4.20726628384430e+000,-5.71601158997176e-004,-6.38390343271125e-002
4.21696503428568e+000,-5.71600813365254e-004,-6.39861995004041e-002
4.22668614265589e+000,-5.71600466150765e-004,-6.41337039313917e-002
4.23642966049527e+000,-5.71600117315136e-004,-6.42815484021938e-002
4.24619563946299e+000,-5.71599766879582e-004,-6.44297336967310e-002
4.25598413133729e+000,-5.71599414820959e-004,-6.45782606007324e-002
4.26579518801579e+000,-5.71599061143122e-004,-6.47271299017377e-002
4.27562886151572e+000,-5.71598705826786e-004,-6.48763423891035e-002
4.28548520397425e+000,-5.71598348873879e-004,-6.50258988540056e-002
4.29536426764873e+000,-5.71597990277649e-004,-6.51758000894438e-002
4.30526610491696e+000,-5.71597630021702e-004,-6.53260468902473e-002
4.31519076827751e+000,-5.71597268096395e-004,-6.54766400530769e-002
4.32513831034994e+000,-5.71596904514264e-004,-6.56275803764312e-002
4.33510878387515e+000,-5.71596539245414e-004,-6.57788686606492e-002
4.34510224171557e+000,-5.71596172280199e-004,-6.59305057079148e-002
4.35511873685554e+000,-5.71595803642731e-004,-6.60824923222636e-002
4.36515832240151e+000,-5.71595433298291e-004,-6.62348293095814e-002
4.37522105158237e+000,-5.71595061236271e-004,-6.63875174776159e-002
4.38530697774971e+000,-5.71594687462457e-004,-6.65405576359750e-002
4.39541615437810e+000,-5.71594311958526e-004,-6.66939505961340e-002
4.40554863506539e+000,-5.71593934726406e-004,-6.68476971714393e-002
4.41570447353298e+000,-5.71593555741023e-004,-6.70017981771117e-002
4.42588372362612e+000,-5.71593175014915e-004,-6.71562544302531e-002
4.43608643931418e+000,-5.71592792532651e-004,-6.73110667498485e-002
4.44631267469094e+000,-5.71592408294231e-004,-6.74662359567713e-002
4.45656248397488e+000,-5.71592022261079e-004,-6.76217628737880e-002
4.46683592150948e+000,-5.71591634468879e-004,-6.77776483255614e-002
4.47713304176347e+000,-5.71591244871339e-004,-6.79338931386570e-002
4.48745389933117e+000,-5.71590853473281e-004,-6.80904981415448e-002
4.49779854893273e+000,-5.71590460285313e-004,-6.82474641646052e-002
4.50816704541445e+000,-5.71590065265002e-004,-6.84047920401342e-002
4.51855944374907e+000,-5.71589668428744e-004,-6.85624826023461e-002
4.52897579903605e+000,-5.71589269764000e-004,-6.87205366873786e-002
4.53941616650188e+000,-5.71588869248590e-004,-6.88789551332974e-002
4.54988060150033e+000,-5.71588466895051e-004,-6.90377387801015e-002
4.56036915951281e+000,-5.71588062684096e-004,-6.91968884697248e-002
4.57088189614859e+000,-5.71587656600293e-004,-6.93564050460440e-002
4.58141886714518e+000,-5.71587248641714e-004,-6.95162893548808e-002
