Freq.	V(vout)
Step Information: Run=1  (Run: 1/100)
8.98117860960711e+003	(-2.45364830782046e+001dB,1.37413216106869e+002°)
9.05037692151729e+003	(-2.47325310347724e+001dB,1.37034777865221e+002°)
9.12010839355927e+003	(-2.49286448159488e+001dB,1.36659491800691e+002°)
9.19037713363277e+003	(-2.51248230508598e+001dB,1.36287323748115e+002°)
9.26118728128811e+003	(-2.53210644141331e+001dB,1.35918240057926e+002°)
9.33254300797009e+003	(-2.55173676240004e+001dB,1.35552207585611e+002°)
9.40444851726370e+003	(-2.57137314404832e+001dB,1.35189193681328e+002°)
9.47690804514178e+003	(-2.59101546636583e+001dB,1.34829166179660e+002°)
9.54992586021454e+003	(-2.61066361320008e+001dB,1.34472093389526e+002°)
9.62350626398107e+003	(-2.63031747207998e+001dB,1.34117944084248e+002°)
9.69765359108268e+003	(-2.64997693406449e+001dB,1.33766687491773e+002°)
9.77237220955830e+003	(-2.66964189359806e+001dB,1.33418293285059e+002°)
9.84766652110178e+003	(-2.68931224837240e+001dB,1.33072731572625e+002°)
9.92354096132120e+003	(-2.70898789919454e+001dB,1.32729972889256e+002°)
1.00000000000002e+004	(-2.72866874986076e+001dB,1.32389988186887e+002°)
1.00770481413612e+004	(-2.74835470703617e+001dB,1.32052748825634e+002°)
1.01546899243310e+004	(-2.76804568013968e+001dB,1.31718226565007e+002°)
1.02329299228077e+004	(-2.78774158123422e+001dB,1.31386393555280e+002°)
1.03117727459308e+004	(-2.80744232492182e+001dB,1.31057222329018e+002°)
1.03912230383519e+004	(-2.82714782824348e+001dB,1.30730685792785e+002°)
1.04712854805092e+004	(-2.84685801058355e+001dB,1.30406757218996e+002°)
1.05519647889026e+004	(-2.86657279357842e+001dB,1.30085410237943e+002°)
1.06332657163718e+004	(-2.88629210102937e+001dB,1.29766618829971e+002°)
1.07151930523763e+004	(-2.90601585881934e+001dB,1.29450357317822e+002°)
1.07977516232773e+004	(-2.92574399483349e+001dB,1.29136600359123e+002°)
1.08809462926225e+004	(-2.94547643888338e+001dB,1.28825322939034e+002°)
1.09647819614321e+004	(-2.96521312263456e+001dB,1.28516500363054e+002°)
1.10492635684878e+004	(-2.98495397953751e+001dB,1.28210108249960e+002°)
1.11343960906238e+004	(-3.00469894476162e+001dB,1.27906122524911e+002°)
1.12201845430199e+004	(-3.02444795513229e+001dB,1.27604519412682e+002°)
1.13066339794966e+004	(-3.04420094907077e+001dB,1.27305275431050e+002°)
